feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,gt
2.297069,1.424952,2.132317,-0.6158001,-0.2850121,1.4619823,-0.6812633,2.1871676,-0.19047679,1.5593553,-0.52872497,1.6756827,0.2154835,-0.020856034,0.003789585,0.119248345,-0.10954501,0.9990734,2.019465,2.3852785,1.3469256,-0.50421137,-0.5410555,0.20149694,-0.8752721,1.1854212,-0.2496344,0.064089105,-0.35546035,2.6284018,1.3374053,4.1548023,0
-0.58997864,1.1402766,0.18607268,0.112245455,-0.5884873,0.30631405,-0.36016273,-0.1006856,-0.07246333,1.7839434,0.29320368,0.86753845,-0.17953217,-0.23815714,0.15181457,-0.6560794,0.27784014,-0.28776786,-0.59768665,0.9795476,0.75202274,0.18575816,-0.44068134,0.002425747,-0.7552093,0.32794306,-0.18581146,-0.6929826,-0.35537603,-0.011965619,-0.30632648,1.2202009,0
1.6098475,0.56026083,1.3497967,-0.58626646,0.13085254,0.9680523,-0.58005047,0.96525586,-0.10756484,0.7813462,-0.011959225,0.66678846,0.050837565,0.06945129,0.052111734,0.3347708,-0.071199365,0.26511726,1.0258611,1.271755,0.69040084,-0.6645218,-0.45718253,0.2904649,-0.72027344,0.41780615,-0.10643355,0.43121737,-0.41216144,1.384179,0.7818892,2.1837573,0
2.2383091,1.2713226,2.2044642,-0.6063737,-0.08497134,1.4294372,-0.6763773,2.1016793,-0.20854796,1.4314961,-0.4416986,1.5427485,0.3029551,-0.0302587,0.04654215,0.013779417,-0.32774314,1.0558927,1.911693,2.4760792,1.0128603,-0.5257187,-0.55505717,0.25111693,-0.84815454,1.3595058,-0.27445772,0.02348207,-0.36310303,2.784354,1.4821342,3.9502485,0
1.8863553,1.6354183,2.5662243,-0.18403345,0.55442446,1.138589,-0.594208,0.38365635,-0.030586665,1.0696876,1.6494887,0.37311733,-0.32114086,0.15791537,0.029237937,0.78384316,0.028276071,-0.02715878,-0.20346552,2.4581985,0.45047522,-0.5665537,-0.58183306,0.25213903,-0.5505482,-0.2918381,-0.05055191,0.69554466,-0.5962129,1.2186401,1.49795,2.486589,0
1.2236847,0.14531544,1.0103941,-0.61831,0.38601193,0.6964778,-0.60311276,1.1576159,-0.14075138,0.6758876,-0.3998866,0.6230049,0.52551526,-0.047487352,0.02115782,-0.39923722,-0.5164193,0.43749768,1.546251,1.076079,0.13504328,-0.6090602,-0.4701536,0.4920284,-0.6465003,1.0903052,-0.3137977,-0.15438029,-0.3116249,1.9788743,0.70652807,1.9074072,0
2.1046476,0.77619743,1.4114709,-0.6551338,-0.09712588,1.1113625,-0.6455113,1.4399078,-0.0761428,0.86433196,-0.4734799,0.9876935,0.14067627,0.035144474,-0.0031472992,0.50702107,0.09874268,0.4656124,1.8523138,1.2665335,1.0994346,-0.6624787,-0.41915348,0.3132107,-0.79637593,0.41855243,-0.08004714,0.59968275,-0.35123178,1.6204985,0.7932418,2.7982938,0
1.7525469,0.17919788,0.8250161,-0.6681195,0.15434813,0.76252264,-0.59472895,0.75912815,-0.0029592377,0.28225556,-0.3654389,0.38181877,0.1156261,0.04742353,0.008841352,0.65994847,0.11644547,0.036629975,1.5284082,0.39991125,0.74304223,-0.74019796,-0.3126088,0.40003,-0.6764339,-0.05105235,0.046189576,0.8873494,-0.35829887,0.84958684,0.3776061,1.5638592,0
-0.40770215,0.13061398,0.45653093,0.7148445,1.0696673,-0.39119977,-0.2655627,-0.77531093,-0.18253873,-0.42159212,1.2716537,-0.60190165,0.112444565,0.060381707,-0.14455508,-0.21220501,-0.43399245,-0.55422884,-0.6995571,0.28231716,-0.67401975,0.3030362,-0.25311667,-0.11521464,1.543674,-0.47251755,-0.08569089,0.17236017,-0.4731316,-0.37605724,0.37443644,-0.7431897,0
1.5413768,1.4937526,1.7330698,-0.3835195,-0.23776269,1.1017563,-0.5930573,0.7392093,-0.04734262,1.388906,0.53712213,0.8887786,-0.26638696,0.078902036,-0.0071879663,0.49047017,0.49769205,0.016248107,0.33841014,1.809334,1.2259845,-0.5268733,-0.50514764,0.16305263,-0.773584,-0.18691131,-0.09438706,0.325885,-0.49793345,0.9776062,0.73487973,2.7340631,0
3.0600615,2.1455524,3.264672,-0.5894321,-0.20094712,1.9390708,-0.7424796,2.9449775,-0.2703943,1.9581974,-0.5251423,2.2524624,0.430237,-0.07427264,0.033157628,-0.018792778,-0.3902005,1.6629938,2.5376775,3.7712417,1.4104832,-0.4102539,-0.63545716,0.23048069,-0.90591407,1.8394084,-0.36836237,-0.120443694,-0.3954262,3.9166481,2.201922,5.60645,0
1.6941282,1.2922541,1.0423782,-0.5028935,-0.45760208,0.96941787,-0.5835683,0.42400604,0.06159418,1.0181589,0.024460126,0.6959695,-0.32082072,0.123114005,-0.08894779,1.0263066,1.1937735,-0.3112211,0.7326625,0.7810168,1.7499138,-0.6420591,-0.3199999,0.17313659,-0.79503775,-0.6646955,0.063750744,0.8901527,-0.4763349,0.0747118,0.044533946,2.2288966,0
1.6070299,0.34507996,1.1647382,-0.4991043,0.635599,0.66667897,-0.5473683,-0.15316334,0.04732322,0.0924619,0.85766816,-0.25212753,-0.19011469,0.16649996,0.043035444,1.0776849,0.16900717,-0.36304486,0.30417377,0.5782628,0.28584984,-0.755984,-0.34501988,0.34451297,-0.4049816,-0.59135914,0.09362981,1.2454994,-0.50855225,0.20025025,0.5723138,0.838346,0
1.6139492,0.9076663,1.19861,-0.59892267,-0.3863085,1.099634,-0.59009314,1.333499,-0.11654431,1.2164545,-0.43182668,1.1864232,0.030631114,0.023478355,0.030838948,0.20943244,0.335271,0.37046656,1.3558123,1.3200753,1.347417,-0.5885762,-0.43388873,0.19664489,-0.8380813,0.47253877,-0.121848114,0.17529725,-0.3542248,1.4103088,0.5380053,2.8341875,0
1.2229756,0.4050007,1.645599,-0.5287693,0.51954114,0.9899786,-0.5720291,1.2776757,-0.22740136,0.9367319,0.10466055,0.8478707,0.40583873,-0.054556992,0.2050006,-0.42579412,-0.6590775,0.7732745,0.90477985,2.0116837,-0.09714126,-0.55748653,-0.5661869,0.39824334,-0.67055535,1.6848307,-0.30862725,-0.25140455,-0.36870056,2.4900153,1.3685797,2.3446057,0
2.3252702,2.3307257,3.0889394,-0.52730745,-0.49606583,1.9123129,-0.71539736,3.1939247,-0.3383072,2.6500518,-0.5678675,2.6795623,0.3262319,-0.11232358,0.011284184,-0.4487077,-0.3754133,1.756692,2.0600657,3.963498,1.6044323,-0.061961364,-0.678687,0.039294094,-0.9376424,2.3811255,-0.4524182,-0.5903822,-0.35235772,4.029965,2.0462403,6.0219946,0
3.111596,2.0502555,3.4147427,-0.573803,-0.007906963,1.9525204,-0.7291028,2.8303986,-0.27760705,1.8348877,-0.35470083,2.1032045,0.40276864,-0.04791377,0.08327685,0.05007775,-0.45689198,1.6441091,2.3346589,3.8745124,1.1902522,-0.4692075,-0.65135586,0.25383347,-0.8875748,1.8378341,-0.34964207,-0.052598704,-0.42382312,3.9368227,2.3630562,5.4429526,0
2.1344805,1.2515986,1.9934754,-0.6232634,-0.15799798,1.3444542,-0.6928056,2.1441834,-0.19207153,1.4386339,-0.5917759,1.5870371,0.4369405,-0.065768875,-0.012097193,-0.1714053,-0.34414318,1.0646085,2.178895,2.304098,1.0523164,-0.48909655,-0.535968,0.31297955,-0.85197914,1.4065392,-0.3349827,-0.09778637,-0.32334164,2.8332078,1.3030576,3.9230359,0
1.9186808,0.9810134,2.3663466,-0.51878405,0.4401262,1.310863,-0.6213873,1.5901213,-0.20334876,1.2185314,0.38809693,1.0585989,0.1435842,0.034394395,0.15201308,-0.05365257,-0.5059997,0.83374685,1.0060138,2.6147194,0.3671404,-0.5854509,-0.6187547,0.29609135,-0.7408626,1.3574871,-0.2408087,0.005188003,-0.44850913,2.6221118,1.712876,3.2231426,0
-0.5234462,0.97543883,-0.4564396,-0.08544893,-0.8035624,0.17812476,-0.2782677,-0.02196996,0.062678196,1.5703099,-0.45732385,0.87893945,-0.29685438,-0.12857358,-0.052037623,-0.38097858,1.1498204,-0.38024855,-0.24825968,-0.08202765,1.6668777,0.1718465,-0.099472396,-0.18949483,-0.8550162,-0.34763443,-0.053504508,-0.5521252,-0.22409399,-0.5808039,-0.70120573,1.0041386,0
-0.20348383,-0.7171235,-0.72009766,-0.67964745,0.12976676,-0.27024487,0.17016622,0.2356219,0.09101064,-0.584262,-0.5394048,-0.33085114,-0.02318607,0.15183625,0.1183147,-0.12467258,-0.5486998,0.08532369,1.2944188,-0.7308736,-0.2691301,-0.45296833,0.34208488,0.25829446,-0.3235158,0.15871128,-0.02399342,0.53976595,0.21917886,0.19558217,-0.4680383,-0.6412978,0
0.28902388,-0.5895488,-0.52779377,-0.5476096,0.42391494,-0.26695517,-0.27292925,-0.39180765,-0.1559934,-0.6574909,-0.43961757,-0.49990153,-0.025983345,-0.026679702,-0.045607638,0.69258267,-0.1655653,-0.52586913,0.94536275,-0.7666022,-0.12467537,-0.61370784,0.45547783,0.1795227,0.66288507,-0.63746274,0.20163679,1.1214776,-0.054994803,-0.46352068,-0.3810235,-0.6215886,0
3.5385325,2.0845237,3.2331047,-0.63333267,-0.1697733,1.9251044,-0.7410044,2.7159932,-0.1689939,1.6200016,-0.45120692,1.958325,0.17581479,0.0066283457,-0.013672808,0.7223087,0.027164474,1.3157563,2.6539342,3.2762012,1.6746918,-0.58602816,-0.5889648,0.2369497,-0.896914,0.9974066,-0.18187323,0.5570254,-0.43622828,3.2421377,2.0381653,5.3248243,0
0.6892234,0.49729922,0.5959443,-0.359793,0.1428783,0.43364608,-0.49658903,-0.37887886,0.055011712,0.47275975,0.70296973,-0.10709732,-0.20295115,0.0474039,0.05235203,0.5353399,0.34309167,-0.4666229,-0.18730903,0.3227984,0.45620024,-0.62066334,-0.30318198,0.28032854,-0.5004095,-0.5905289,0.0337615,0.61304873,-0.46532437,-0.2466062,0.022930555,0.5835796,0
2.350762,1.3569022,2.204538,-0.6198907,-0.14020132,1.4551477,-0.6967601,2.1868148,-0.1911127,1.4373732,-0.54179925,1.6235825,0.37362963,-0.055696715,0.024728697,0.011085406,-0.32104933,1.1231182,2.1585567,2.5002363,1.1099411,-0.5141194,-0.5413892,0.28468308,-0.85746753,1.3719229,-0.2958244,0.057192698,-0.34893948,2.8844092,1.4741058,4.0864472,0
2.3299265,1.7346379,2.328424,-0.5772241,-0.45824045,1.6003377,-0.65918577,2.2666197,-0.20908768,1.8624048,-0.46043482,1.9216603,0.07530342,-0.008262439,0.013730627,0.16647317,0.19508104,1.0010861,1.7966281,2.6568227,1.6786114,-0.46873376,-0.5644876,0.111370645,-0.9030297,1.0845934,-0.22516811,-0.08039654,-0.383537,2.5519326,1.3261777,4.565016,0
0.3529824,0.34275362,0.5969064,-0.37610227,0.10824332,0.46658674,-0.48135164,-0.037347313,-0.056515634,0.7480235,0.47629172,0.22872223,-0.04307595,-0.025090389,0.12033735,-0.11162894,-0.11396688,-0.22936279,-0.1333751,0.6680922,0.23828785,-0.5333953,-0.40222093,0.28796485,-0.5746053,0.06849863,-0.10923375,-0.008757435,-0.40138537,0.4108987,0.21047181,0.89401484,0
0.4450653,0.09898077,1.1891721,-0.33951125,0.7955325,0.56690246,-0.47826013,0.25526577,-0.16910142,0.5801821,0.8766491,0.14530022,0.19995926,0.008914802,0.19295515,-0.4066857,-0.64822143,0.1933702,-0.18601678,1.45846,-0.49058098,-0.5393919,-0.54092616,0.4249755,-0.35285473,1.1235486,-0.2081457,-0.1964346,-0.4248186,1.5030862,1.0334302,0.9551114,0
2.650249,1.8730377,3.4125063,-0.51371545,0.17565233,1.8648165,-0.7044813,2.733046,-0.3349496,1.8673284,-0.20681871,2.052828,0.5535292,-0.07177085,0.16864036,-0.35855615,-0.6575854,1.7961005,1.9781886,4.106822,0.73784727,-0.3790233,-0.6803115,0.26557907,-0.86924195,2.3390467,-0.4213729,-0.37686172,-0.41992977,4.2134476,2.505171,5.2472534,0
1.362709,0.48523077,1.4106659,-0.5920891,0.20112959,0.9773352,-0.61189675,1.4230751,-0.21039554,0.97806036,-0.34977663,0.9849814,0.40680084,-0.056679767,0.10613875,-0.3017414,-0.527995,0.73953253,1.355658,1.675282,0.3448376,-0.5513576,-0.5033945,0.33132675,-0.7439275,1.4150153,-0.28848872,-0.14326353,-0.32346088,2.2705002,1.0603005,2.54484,0
2.9654298,2.3296404,3.012915,-0.60577,-0.5133571,1.9461509,-0.7378765,3.067639,-0.24476492,2.2753627,-0.6341127,2.4713135,0.20193101,-0.047733292,-0.050548427,0.14022316,0.048724815,1.5090166,2.53985,3.4796164,1.9847504,-0.34806517,-0.61614776,0.08261375,-0.93637246,1.5482221,-0.32418427,-0.13205047,-0.37478364,3.4964736,1.8495232,5.879284,0
1.9345596,1.117999,2.2467296,-0.49880913,0.31148434,1.2731919,-0.6169963,1.3664552,-0.1482051,1.2122595,0.52542394,0.97454655,-0.028471444,0.07050039,0.08657673,0.17921497,-0.2865603,0.560591,0.8433539,2.384269,0.61528563,-0.5920103,-0.5974335,0.28026673,-0.73946995,0.8634026,-0.17934217,0.21026807,-0.47483304,2.1807408,1.4858171,3.0789025,0
2.555581,1.3351389,2.387308,-0.6169701,-0.0033741794,1.5020716,-0.6893476,2.108625,-0.17913428,1.3262701,-0.39972657,1.496594,0.28008065,-0.016068308,0.05231857,0.24695306,-0.27589065,1.0569142,2.0559988,2.5440106,1.0517166,-0.583996,-0.55001044,0.2830287,-0.84252024,1.1794807,-0.23239215,0.25263423,-0.38692588,2.7884095,1.5914813,4.030531,0
2.0802855,0.51598346,1.6457083,-0.6307519,0.36106545,1.0719137,-0.6164782,1.2405562,-0.10192771,0.62497634,-0.09525573,0.67543375,0.14556906,0.07195118,0.06978108,0.494709,-0.24410097,0.45996177,1.4693586,1.458818,0.5623826,-0.70585215,-0.47413886,0.35675105,-0.70253223,0.565729,-0.08294554,0.64975774,-0.39732066,1.7628235,1.1149346,2.4134107,0
0.41468704,0.42055508,0.3969524,-0.2535949,0.27789047,0.23386674,-0.46444917,-0.6146615,0.10499417,0.27627957,0.97022146,-0.36432838,-0.23602124,0.045199934,0.05775799,0.6018543,0.33491445,-0.58492625,-0.437943,0.050910085,0.22278129,-0.6026442,-0.24888521,0.28356755,-0.32347524,-0.7139485,0.07349241,0.72298914,-0.48301423,-0.5288187,-0.12595147,-0.018443609,0
1.3852338,0.1927274,0.8907375,-0.6334218,0.115104616,0.7863701,-0.58692116,0.9462755,-0.096476555,0.5810579,-0.373293,0.589383,0.20933442,0.010018308,0.071048476,0.17365359,-0.20228873,0.28010035,1.3289498,0.80000186,0.56408054,-0.66953796,-0.39155465,0.3383037,-0.70497876,0.5715555,-0.10541997,0.37057072,-0.33169585,1.2941527,0.5429772,1.797599,0
-0.8471484,1.8665994,-0.34355426,0.53147817,-0.89139485,0.20870662,-0.21338001,0.22126779,-0.030775093,2.8196375,-0.3491765,1.6618788,-0.3522107,-0.3335197,0.03229892,-0.82317674,1.0067576,-0.19986834,-0.68299204,0.9802308,1.7399412,1.1351277,-0.35262203,-0.32637045,-0.9043421,0.55114424,-0.25810537,-0.89526814,-0.21586934,-0.3426034,-0.6997283,1.7958466,0
2.1104088,1.051588,1.8837327,-0.626757,-0.022951972,1.2620411,-0.676036,1.8965533,-0.16496606,1.1918414,-0.5220134,1.348649,0.4013159,-0.059451535,0.024130877,-0.03917366,-0.34955233,0.9317639,2.0418591,2.0709622,0.89713836,-0.55572855,-0.5108878,0.3435873,-0.82240564,1.2296361,-0.27762702,0.091458455,-0.33994323,2.5810707,1.2573304,3.5036495,0
1.864548,1.3707434,1.7757558,-0.5380206,-0.3551603,1.3028603,-0.619129,1.4271162,-0.10816975,1.4998693,-0.083095424,1.3118474,-0.1395481,0.06481348,-0.0005310444,0.31318766,0.4273762,0.3986984,1.0953557,1.9511408,1.4786845,-0.5601136,-0.52019334,0.15670578,-0.8470378,0.4081989,-0.1371709,0.18408497,-0.44223344,1.6332258,0.8540145,3.351207,0
2.2925506,1.1131985,1.8991134,-0.6255641,-0.14377555,1.3243995,-0.6523052,1.7868755,-0.1408393,1.1837368,-0.40202323,1.298301,0.13452075,0.02949069,0.02161656,0.39389884,0.0043136775,0.71518546,1.8273613,1.9236039,1.1897959,-0.6118308,-0.4971558,0.25447857,-0.83219117,0.7509091,-0.1430503,0.38950533,-0.37324333,2.1267886,1.1600622,3.4829285,0
1.931009,2.315885,2.79235,-0.34194872,-0.4245493,1.6520891,-0.65021026,1.9679359,-0.17933238,2.3628154,0.40242735,1.9524333,-0.20127387,-0.007457285,0.031842124,-0.13714889,0.19193773,0.8235519,0.73442286,3.422474,1.5829821,-0.2659674,-0.67072165,0.095112905,-0.8899587,1.0775204,-0.26368406,-0.3709135,-0.4940026,2.564347,1.5562166,4.7231793,0
1.9989038,0.64349186,1.9319998,-0.59693867,0.40215796,1.1765809,-0.61288023,1.4189095,-0.16768685,0.8520645,0.027932677,0.8477284,0.20084535,0.047954973,0.124299586,0.22658993,-0.4049785,0.6746218,1.3230689,1.9389919,0.43478128,-0.66609275,-0.5325555,0.319585,-0.7240908,0.9813794,-0.16593702,0.33544177,-0.4089234,2.179126,1.3761927,2.7473824,0
0.72224003,0.48589894,0.09305798,-0.36553627,-0.023435965,0.23590928,-0.5119752,-0.6762786,0.1497241,0.0744459,0.60220826,-0.37670505,-0.32831997,0.07082501,-0.053276733,1.1617489,0.999978,-0.6871086,-0.21201837,-0.44893003,0.79256487,-0.6855862,-0.06692444,0.2886961,-0.44740275,-0.8755234,0.20063078,1.2244794,-0.49535882,-0.7518479,-0.4569731,-0.07081933,0
2.0154603,1.3552595,2.3854108,-0.56021136,-0.05252093,1.4845934,-0.6602695,2.2433743,-0.27452943,1.663187,-0.3543233,1.7014823,0.36793146,-0.054773472,0.10425043,-0.30177557,-0.4958434,1.2437373,1.680674,2.897263,0.8330509,-0.42671844,-0.6063498,0.22376047,-0.8538907,1.8478955,-0.35265234,-0.30174652,-0.36226308,3.1991303,1.7091647,4.193575,0
3.3112216,2.3791642,3.8224192,-0.5523993,-0.07474201,2.1364362,-0.7494978,3.1591105,-0.31387198,2.0982537,-0.38781452,2.4129856,0.4653019,-0.08605467,0.09821166,-0.063737474,-0.5055555,1.9201225,2.4980648,4.4224873,1.2989188,-0.39214164,-0.6796699,0.22211857,-0.9093063,2.1360142,-0.3956648,-0.21281555,-0.4338873,4.4175777,2.6469018,6.1040096,0
2.7462306,1.7700008,2.1808271,-0.60272014,-0.43354958,1.5615175,-0.67255694,1.6933166,-0.06714811,1.430311,-0.29007417,1.4625084,-0.18677728,0.106152326,-0.07513991,0.9676912,0.88424665,0.4658836,1.7701801,2.0486128,2.0293221,-0.6405656,-0.47108966,0.13379961,-0.8843706,-0.11471068,-0.037549485,0.75470036,-0.4810305,1.6363953,0.9674312,4.0324755,0
0.7310461,-0.79801583,-0.18888985,-0.24452935,1.6122936,-0.46700388,-0.46689984,-0.35863185,-0.34535396,-0.8389484,-0.42793155,-0.5985904,0.5950147,0.16469401,-0.33099967,0.008415744,-0.45848054,-0.51140326,1.3445315,-0.6639835,-0.58515924,-0.26498717,0.15945287,-0.20713559,2.3268247,-0.50187445,-0.08795922,0.7190899,-0.33627507,0.36144266,0.3331858,-0.8120136,0
2.0652401,1.5373744,3.1763477,-0.3929182,0.49975866,1.582632,-0.6335517,2.0090733,-0.28132737,1.6423519,0.66251785,1.4802357,0.24301971,-0.010732596,0.18924715,-0.34099126,-0.6478078,1.2771425,0.9038312,3.7485929,0.24005303,-0.4359393,-0.7003808,0.29198486,-0.77283853,2.0417192,-0.32226318,-0.36039,-0.48634338,3.5071857,2.3461235,4.137127,0
1.0687828,0.8660152,1.9551327,-0.47437426,0.18216923,1.1707749,-0.5970047,1.7927122,-0.3036124,1.5824304,-0.06313017,1.4080733,0.42545232,-0.084270954,0.19625536,-0.6267186,-0.69223285,1.1283462,0.9004751,2.7202635,0.16833551,-0.33066908,-0.63851464,0.27204016,-0.7857401,2.2832012,-0.41039404,-0.5772032,-0.34247702,3.0744324,1.5819492,3.2956412,0
-0.2816442,0.20505187,1.6431705,0.8120653,1.6520832,-0.101284266,-0.35620525,-0.51011336,-0.26726025,-0.14144503,1.7572589,-0.42930204,0.2584409,0.0771542,0.08430074,-0.56234473,-0.7643776,-0.062069926,-0.7342283,1.6764492,-0.8338664,0.3039723,-0.57249165,-0.08470739,1.3171208,0.8042054,-0.26672855,-0.3450969,-0.56971526,0.93765676,1.384032,-0.36228907,0
1.828217,0.34999678,1.202303,-0.6565184,0.24202737,0.90314096,-0.6278448,1.129851,-0.069992796,0.51687074,-0.39988697,0.63020635,0.27006224,0.0006356053,0.044113755,0.35896307,-0.2375036,0.40107423,1.6877553,0.9989641,0.58346176,-0.6944312,-0.39513865,0.39656946,-0.70768857,0.53459024,-0.09059194,0.59607846,-0.34694186,1.5440227,0.7694893,2.1025517,0
2.655404,1.3287238,1.9472286,-0.6362864,-0.24554041,1.3827984,-0.66477567,1.5265532,-0.049441565,1.058939,-0.3210625,1.1664436,-0.082984954,0.09538379,-0.061613057,0.96996784,0.60564184,0.41569495,1.8402762,1.6822952,1.6296316,-0.6873671,-0.44039363,0.22624885,-0.84233475,-0.077973224,-0.009009863,0.87745136,-0.4489605,1.5369748,0.92619956,3.438015,0
3.0120988,1.4949583,2.789052,-0.6221349,0.122183055,1.6368986,-0.70014036,2.1970625,-0.17207697,1.2382579,-0.28845343,1.4911245,0.23365279,0.019328889,0.044816148,0.55277926,-0.22909059,1.1007087,2.1834822,2.8022366,1.1184843,-0.6320216,-0.5671262,0.2945719,-0.83851856,1.0023103,-0.17616111,0.5111874,-0.4272073,2.886304,1.8401927,4.287202,0
2.195168,1.3566747,2.1180315,-0.61234564,-0.238144,1.434546,-0.68849695,2.1928825,-0.20267971,1.5601757,-0.54194444,1.670253,0.28496012,-0.045872375,0.019465934,-0.015977046,-0.24402282,1.0742129,2.0196571,2.4305186,1.2033899,-0.48760292,-0.5454453,0.21270195,-0.8707955,1.3581865,-0.2850156,-0.041327044,-0.34572875,2.754023,1.3762339,4.1113906,0
2.0199783,0.6988894,2.1044598,-0.5822405,0.4683377,1.2264042,-0.6161827,1.5234194,-0.2019503,0.8996393,0.05011866,0.94577074,0.29311928,0.0058776103,0.15508458,0.0769936,-0.5084341,0.824821,1.3451991,2.197372,0.31475908,-0.64686334,-0.5543824,0.3471472,-0.7242275,1.2366145,-0.2132438,0.19150437,-0.40678757,2.4809816,1.5490664,2.9176333,0
0.35803702,1.7559524,0.6860258,-0.27261937,-0.76061875,0.8657519,-0.5331012,0.6133815,-0.052229248,2.0761454,-0.22865623,1.4995184,-0.28585917,-0.09725466,-0.051302254,-0.22573905,1.1455213,-0.1643536,0.0660457,1.2203184,2.0339446,-0.12854134,-0.41360074,0.01695426,-0.88799715,-0.19218352,-0.15492596,-0.4573139,-0.39290485,0.26046023,-0.28948462,2.7519486,0
1.9304392,1.0601908,2.1962254,-0.56856596,0.1596196,1.3446194,-0.6501172,1.9473292,-0.25556123,1.3288217,-0.2912756,1.4095204,0.41485047,-0.044004034,0.11892034,-0.26119262,-0.54788923,1.1178437,1.6077495,2.601597,0.5773288,-0.49715418,-0.58200943,0.2956091,-0.80741775,1.6937805,-0.3258154,-0.18117104,-0.36435574,2.9738913,1.6191596,3.6315863,0
1.2601912,0.6217259,1.7529057,-0.52750856,0.336928,1.095262,-0.59258485,1.5465055,-0.25795668,1.1978817,-0.06218161,1.1076245,0.41263655,-0.04947076,0.18549104,-0.4817811,-0.65199256,0.92028177,1.0314527,2.2684588,0.110326454,-0.48318326,-0.58984095,0.34143466,-0.73586214,1.8701828,-0.35528582,-0.35788363,-0.3507986,2.7346346,1.4371017,2.813025,0
1.8412348,0.35240912,1.5879673,-0.61479104,0.4861319,0.98695606,-0.5875605,1.1298555,-0.13893455,0.5552709,0.026311133,0.58611214,0.20376699,0.057306845,0.09274964,0.30841017,-0.38700455,0.45639342,1.2461919,1.4392399,0.310934,-0.6941991,-0.4852156,0.37104538,-0.65954125,0.73143214,-0.110633366,0.5021888,-0.3936801,1.7914561,1.1320456,2.1566012,0
0.9386964,-0.6622488,-0.38828772,-0.74200565,1.1068524,-0.21267182,-0.5173875,0.59968567,0.22398517,-0.5796251,-0.50678754,-0.48023382,0.68695146,-0.13003872,-0.013168572,-0.68128055,-0.61913615,-0.24542607,2.823322,-0.4666387,-0.59338164,-0.6933574,-0.051425558,0.46750027,0.27697635,-0.11584495,-0.34116578,0.032265097,-0.20176753,1.1633133,-0.19750468,-0.4742431,1
0.157153,-0.6346861,-0.42602026,-0.30834037,0.78233457,-0.34457964,-0.2350026,-0.51376104,-0.22345634,-0.68911743,-0.27255526,-0.55707943,0.29522896,0.048875626,-0.124759234,0.30564952,-0.33569676,-0.5220973,0.5398375,-0.6965631,-0.41206256,-0.44414848,0.2245199,0.022038696,1.1808565,-0.5704906,-0.00013277543,0.8791055,-0.15408376,-0.3601166,-0.14263284,-0.7405013,1
1.5900776,-0.80924,-0.49986103,-0.7853798,2.0749288,-0.4979116,-0.69312316,1.1663606,-0.0580778,-0.88843733,-0.81511414,-0.49169546,1.2123384,-0.2296986,-0.42269868,-0.9043907,-0.6683662,-0.3586058,5.4606657,-0.57195276,-0.7814297,-0.34412318,0.4798625,-0.37813276,2.6941779,-0.76398903,-0.5959598,-0.39193144,-0.15968499,1.9370357,-0.08815889,-0.7357275,1
0.67230046,-0.55718756,-0.29142448,-0.6306125,0.64202595,0.032694478,-0.44989902,-0.36705846,0.020201497,-0.49298093,-0.056013636,-0.48709854,0.023473922,-0.022942148,0.07457465,0.5978594,-0.14476736,-0.5285495,0.7200812,-0.6544015,-0.14784837,-0.7781477,-0.051669367,0.5211815,-0.1113755,-0.46763945,0.1528975,1.1306219,-0.30580977,-0.27098382,-0.23052314,-0.4807991,1
0.88519895,-0.8153604,-0.5887696,-0.69337624,1.4593085,-0.47572833,-0.43833816,0.7818651,-0.006379975,-0.8142047,-0.7074441,-0.53445816,0.655001,0.022032928,-0.33336717,-0.6994148,-0.6486946,-0.22786781,3.536609,-0.6468209,-0.7031721,-0.33129248,0.3909995,-0.05914407,1.759712,-0.5166034,-0.47015336,-0.123468354,-0.03609105,1.4158863,-0.2478816,-0.7661027,1
0.79591703,-0.79461503,-0.59545857,-0.70697725,1.3561143,-0.4895412,-0.3513162,0.8995008,0.14378223,-0.7709553,-0.66481364,-0.5421295,0.58397096,0.050649,-0.27745557,-0.7193511,-0.6857932,-0.11755856,3.4983888,-0.6364559,-0.7134094,-0.35232592,0.3166672,0.17846651,1.2479057,-0.41980666,-0.49131867,-0.24540298,0.008147538,1.5337752,-0.35686773,-0.7345325,1
0.6423104,-0.8469897,-0.62215173,-0.5925496,1.4060527,-0.58571833,-0.24668902,0.71465075,-0.07704611,-0.83887535,-0.7180699,-0.5532194,0.52132344,0.16756363,-0.36692715,-0.5759907,-0.67010826,-0.12741707,3.1491814,-0.72147274,-0.6887367,-0.042854413,0.46710145,-0.07883133,1.9791725,-0.46820897,-0.4395001,-0.078341685,0.089487314,1.3322659,-0.2957561,-0.8077016,1
0.4801434,-0.77578974,-0.6253841,-0.73344886,0.9417152,-0.31138486,-0.27336413,0.39571983,-0.02057174,-0.7558146,-0.60819817,-0.42594218,0.3828771,-0.04974716,-0.014524975,-0.47453523,-0.630172,-0.20423107,2.4867227,-0.69087297,-0.5432668,-0.5554215,0.3179872,0.17167015,0.75062555,-0.3110343,-0.2305659,0.4696247,0.05650863,0.7644783,-0.26421452,-0.6877071,1
