feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,gt
-0.8442956,0.042558264,-0.376651,0.079389736,2.088694,-0.2272586,-0.94962364,-0.4711335,-0.85244584,-0.19937001,2.0460017,-0.7197816,-0.051624343,3.5341861,0.14117453,-0.6178763,-0.7156134,2.2245996,4.393019,2.5160713,-0.09188118,0.17890769,4.2684803,2.014573,1.277338,0.09868407,3.078707,-0.07946028,-0.888814,-0.6189769,-0.2854154,-0.8543569,0
-0.91434085,0.11031522,-0.40790164,0.14428209,2.7341099,-0.18752679,-0.9735124,-0.4928138,-0.87779874,-0.3029688,2.9193425,-0.7586582,-0.11323347,4.9804163,0.1810917,-0.6743883,-0.741043,3.3073013,6.6486583,3.8547902,-0.22587171,0.21461013,6.23174,2.7101915,1.875002,0.18635601,5.039035,-0.09238219,-0.92157304,-0.7043729,-0.38059926,-0.8772207,0
-0.35986882,-0.032575507,-0.199435,0.053288206,0.5333084,-0.2978488,-0.7861939,-0.4932702,-0.74114656,0.09769881,-0.12076129,-0.5907617,0.013170436,-0.061394427,-0.03555681,-0.49049386,-0.6271371,-0.3974424,-0.6051378,-0.5234819,0.12442798,-0.05591379,-0.32510617,0.22245075,-0.18953215,-0.11000758,-0.8013864,0.09650935,-0.70769227,-0.2825699,0.13401583,-0.76438284,0
-0.5701585,-0.07498763,-0.32855952,-0.0182563,0.9824554,-0.296469,-0.8622982,-0.44509423,-0.8048637,0.016710639,0.5236248,-0.66323745,0.035244584,1.1240152,0.055231363,-0.4811742,-0.66474336,0.38654178,0.50040996,0.15752119,0.1289719,0.0654708,1.0235419,0.82128656,0.20878373,-0.06885616,-0.26136607,-0.009914247,-0.805255,-0.38680956,-0.07750103,-0.8146419,0
-0.70835614,-0.07935718,-0.41517788,-0.013216285,1.4860759,-0.32024232,-0.91367245,-0.4120124,-0.83704597,-0.10654917,1.1394588,-0.69999427,-0.01268607,2.3297412,0.15702876,-0.4902183,-0.72045565,1.2537253,2.1421072,1.1132753,0.122390695,0.22966075,2.4526508,1.3575324,0.70339984,-0.007368145,1.1767664,-0.087065786,-0.8642757,-0.49416724,-0.17224066,-0.8442652,0
-0.9003641,0.12156518,-0.36585,0.12396009,2.5313911,-0.16206817,-0.9671531,-0.5081874,-0.8660406,-0.2726593,2.687117,-0.7409546,-0.086730935,4.470423,0.15467593,-0.6804393,-0.72350335,2.9493763,5.991559,3.4956563,-0.22226422,0.15553057,5.6337132,2.4865751,1.6901449,0.17991117,4.4555736,-0.059144814,-0.9071332,-0.6868613,-0.3566132,-0.86374193,0
-0.7361698,-0.05735198,-0.40048322,0.02102311,1.564158,-0.29352042,-0.91984564,-0.42454654,-0.83841026,-0.10512328,1.2757341,-0.70294464,-0.013645334,2.4841523,0.1289446,-0.51805604,-0.71097094,1.3726501,2.4748456,1.332462,0.07127418,0.1883455,2.7073941,1.4557093,0.7811614,-0.014403782,1.4437075,-0.08354189,-0.86591476,-0.5185089,-0.18401808,-0.84391016,0
-0.7925851,-0.012463586,-0.3836277,0.062127903,1.7740397,-0.25717038,-0.935477,-0.45602372,-0.8465375,-0.14318435,1.6167763,-0.71316224,-0.036019962,2.9506845,0.1360763,-0.5669626,-0.7119859,1.7439795,3.3141208,1.8302971,-0.016853502,0.16634358,3.418267,1.6939975,0.989069,0.026079826,2.14754,-0.07610325,-0.87715286,-0.5612038,-0.22571528,-0.8505818,0
-0.7490304,-0.046067536,-0.4028182,0.025429353,1.6018889,-0.28558514,-0.9236996,-0.4311072,-0.8420662,-0.11712639,1.3513039,-0.7066705,-0.012614537,2.6011279,0.12969708,-0.5224934,-0.7139684,1.4663212,2.6565127,1.4408373,0.060443126,0.19430625,2.8674266,1.5045307,0.83319163,-0.017879909,1.6041093,-0.10124992,-0.8693531,-0.5258961,-0.19036107,-0.8459707,0
-0.57514876,-0.10480446,-0.35576075,0.0033972114,1.004306,-0.31273678,-0.87356305,-0.4323173,-0.81437665,0.00748235,0.5395043,-0.6770004,0.025453001,1.3010944,0.06453526,-0.4570136,-0.6779791,0.45551163,0.62288094,0.1770784,0.15147534,0.09577504,1.1764334,0.8671238,0.24926524,-0.092726886,-0.17568211,-0.03311459,-0.8185466,-0.3861854,-0.065340035,-0.82302904,0
-0.54086953,-0.0899097,-0.32311344,-0.00041245358,0.92029953,-0.316938,-0.85897833,-0.43930745,-0.79947925,0.033859044,0.39249426,-0.65261424,0.026711106,1.0127217,0.07294789,-0.4701683,-0.66840166,0.26044053,0.2672838,-0.0070919665,0.15716448,0.08370723,0.8432384,0.7364992,0.15618154,-0.061813083,-0.40244985,0.024354815,-0.80022126,-0.3748541,-0.028003396,-0.8112024,0
-0.77569556,-0.026254987,-0.39527303,0.036038414,1.7208966,-0.27398643,-0.9309211,-0.43926823,-0.8445944,-0.13404311,1.5131644,-0.70831084,-0.020423038,2.8227098,0.14398271,-0.5488013,-0.7171701,1.640199,3.0623717,1.6859647,0.019403702,0.19040915,3.1978953,1.6255139,0.94024086,0.015780296,1.9534559,-0.08853634,-0.87440556,-0.5524161,-0.21391065,-0.84802026,0
-0.5837262,-0.09557723,-0.35758597,0.0016546994,1.0258684,-0.30842084,-0.8715583,-0.43561634,-0.81406546,-0.00056057354,0.59031665,-0.66972756,0.027369827,1.3462045,0.08223283,-0.46788,-0.6875763,0.49862868,0.7336316,0.24388272,0.1559444,0.11589356,1.2207128,0.8892776,0.296123,-0.08901719,-0.089101166,-0.060620036,-0.82104546,-0.4002973,-0.07191894,-0.8225518,0
-0.3084637,-0.010834452,-0.21542521,0.10393821,0.44918153,-0.30315682,-0.7528263,-0.46662214,-0.7171866,0.14097619,-0.18737094,-0.5747095,0.011843696,-0.1646146,-0.08436874,-0.46150637,-0.6000428,-0.44552776,-0.66487515,-0.5557554,0.13635235,-0.025305934,-0.46712953,0.17188536,-0.2457257,-0.14479706,-0.8256009,0.09882495,-0.67402095,-0.2652791,0.15245825,-0.7491164,0
-0.77460366,-0.019278405,-0.38804787,0.012464628,1.7246759,-0.2607758,-0.9268324,-0.44572726,-0.84463406,-0.14765456,1.5619661,-0.7103001,-0.012701135,2.758992,0.12433344,-0.5556232,-0.7131705,1.6458776,3.0740771,1.7067527,0.0108040925,0.15894479,3.1630538,1.627897,0.9364676,-0.0010193975,1.9555645,-0.11727801,-0.87299913,-0.55023414,-0.24698019,-0.84699756,0
-0.90554565,0.11535932,-0.39051566,0.123010024,2.6403236,-0.1872544,-0.9693968,-0.48736668,-0.8720339,-0.28938845,2.7889514,-0.74616,-0.0920008,4.6862135,0.16392079,-0.6699242,-0.73046046,3.1230388,6.279834,3.657805,-0.20529298,0.2109035,5.8573933,2.5913408,1.7812676,0.18185678,4.71328,-0.09757338,-0.91428214,-0.6927711,-0.37483823,-0.87173086,0
-0.7223434,-0.06464383,-0.38853538,0.040829793,1.4817759,-0.29701033,-0.916717,-0.42373264,-0.83404595,-0.07567002,1.1694889,-0.69676137,-0.015486677,2.3348436,0.11605415,-0.51028585,-0.69750816,1.2514398,2.215106,1.1820369,0.07855948,0.17396234,2.5186327,1.3752252,0.7068154,-0.028693844,1.1892748,-0.052947268,-0.8603215,-0.5024278,-0.15409538,-0.8422194,0
-0.68044734,-0.072798155,-0.39275262,-0.046471287,1.4019887,-0.30132985,-0.8978185,-0.41141492,-0.8315013,-0.10153569,1.0602163,-0.6929305,0.014664173,2.024719,0.12827596,-0.4886547,-0.710202,1.0839262,1.8169568,0.9495883,0.129882,0.17955068,2.0962687,1.2530566,0.6149295,-0.042893592,0.89438397,-0.11442939,-0.8528136,-0.48060086,-0.18838814,-0.8358595,0
-0.8626633,0.07220347,-0.38667017,0.07174288,2.2504005,-0.2170846,-0.9550472,-0.48185307,-0.85877776,-0.23522085,2.2663186,-0.7291716,-0.06279616,3.832695,0.14434889,-0.6329945,-0.72718674,2.4811413,4.910541,2.830106,-0.1328493,0.17008522,4.6960564,2.1674578,1.4175824,0.10514589,3.540449,-0.09827,-0.8973698,-0.64050806,-0.32214138,-0.8589509,0
-0.1464759,-0.02607258,-0.07025073,0.022627965,0.15730418,-0.24674806,-0.581668,-0.4194516,-0.5592025,0.00543344,-0.36758983,-0.4459705,0.017645836,-0.4998041,-0.07396793,-0.3726858,-0.52124953,-0.59072554,-0.7958806,-0.6655974,0.18378532,-0.055425014,-0.6978279,-0.11555752,-0.3745539,-0.14189717,-0.8634084,0.1452798,-0.5045325,-0.19481076,0.13622412,-0.61878824,0
-0.7675102,-0.007654387,-0.37774605,-0.010019419,1.7058059,-0.25733796,-0.9223149,-0.44671667,-0.83946764,-0.144323,1.5201406,-0.70224637,-0.0038365105,2.6344888,0.12726513,-0.5616969,-0.71156013,1.5771775,2.9427598,1.6557124,0.008614963,0.15187396,3.0219104,1.5839882,0.9030071,0.017042529,1.8543999,-0.10363637,-0.8672461,-0.5511985,-0.24777852,-0.84168595,0
0.047085743,0.0040058307,0.102720864,-0.041324873,-0.041964263,-0.12655635,-0.20479687,-0.2732124,-0.3249231,-0.06228359,-0.41487026,-0.22574843,-0.09570399,-0.6341738,-0.12769796,-0.2522776,-0.32540306,-0.6382468,-0.8254421,-0.65288615,0.1173323,-0.10499014,-0.78531367,-0.32641628,-0.44349492,-0.10688493,-0.85076016,0.080325186,-0.23605794,-0.10425513,0.10152665,-0.38691118,0
-0.7601696,-0.024992328,-0.3972072,-0.012954191,1.696877,-0.2705057,-0.92128706,-0.43339354,-0.84418213,-0.15250905,1.5008329,-0.71020305,-0.0054878257,2.6473963,0.12851754,-0.53839654,-0.7186395,1.5848854,2.8960361,1.6100163,0.039904155,0.16640422,2.9870307,1.5798453,0.89803094,-0.021754175,1.8245621,-0.13749033,-0.87210655,-0.5423037,-0.25053266,-0.8455335,0
-0.7356544,-0.01664247,-0.3639384,-0.01657371,1.5725343,-0.26570058,-0.9121073,-0.4491904,-0.8319298,-0.13217151,1.3310829,-0.6942473,-0.0033415332,2.3265858,0.10906795,-0.5469787,-0.7067908,1.3456676,2.4966707,1.3658439,0.034609683,0.13690567,2.6208935,1.4262902,0.77505744,-0.0023487227,1.4606612,-0.10361095,-0.8562682,-0.5220521,-0.21822047,-0.8355308,0
-0.8700377,0.05539639,-0.4014513,0.079875275,2.2984881,-0.22005704,-0.9589347,-0.47449413,-0.863012,-0.24727868,2.3365989,-0.735729,-0.074477755,4.0376773,0.18132791,-0.6297167,-0.7367792,2.5957043,5.1197367,2.9296906,-0.12664928,0.21120319,4.913706,2.238972,1.4832416,0.12055625,3.733735,-0.0974275,-0.9033355,-0.6488358,-0.32329276,-0.8635645,0
-0.90107626,0.14697422,-0.36369678,0.10861994,2.5722709,-0.16559146,-0.9661161,-0.5087722,-0.8641599,-0.27827853,2.7272766,-0.73531353,-0.07705595,4.443146,0.13842165,-0.68611693,-0.7234234,2.9799538,6.061354,3.5691514,-0.22718897,0.14978081,5.6291733,2.5019577,1.7167939,0.17785743,4.5210795,-0.07818157,-0.9057753,-0.6913114,-0.36922687,-0.8611796,0
-0.84265554,0.024967741,-0.40134105,0.063706204,2.1049547,-0.24006948,-0.9505543,-0.46700346,-0.85929143,-0.21554372,2.068765,-0.7319415,-0.06070852,3.6168435,0.14834362,-0.60146147,-0.7284099,2.2803247,4.4276147,2.5023417,-0.082144044,0.18239745,4.3381186,2.0340445,1.2898744,0.06557686,3.1215086,-0.11239907,-0.89602643,-0.61285454,-0.29897222,-0.8608332,0
-0.6377288,-0.099788785,-0.3923709,-0.031050293,1.2389325,-0.30824718,-0.8882544,-0.41720682,-0.8295623,-0.07138205,0.8803251,-0.69614583,0.01673299,1.7720702,0.10165271,-0.46321124,-0.7064625,0.8611083,1.3722771,0.6334734,0.14724135,0.14273688,1.7543906,1.1110846,0.47881487,-0.098475106,0.49344635,-0.12128132,-0.84555954,-0.4402879,-0.15521456,-0.83485687,0
-0.7889273,-0.011063304,-0.3934124,0.04274018,1.7793837,-0.2697125,-0.93472415,-0.44358376,-0.84534323,-0.14369433,1.599064,-0.70740587,-0.022667179,2.9478967,0.15992174,-0.5610572,-0.7227736,1.7418053,3.2833343,1.8280613,0.0048189666,0.1989702,3.376373,1.6856626,1.0078759,0.028335411,2.1517725,-0.087830216,-0.8771233,-0.5689188,-0.21734205,-0.8476756,0
-0.69581753,-0.06685354,-0.38174155,0.034539178,1.3777839,-0.29610348,-0.90674937,-0.43163103,-0.8287124,-0.059835766,1.0460737,-0.6889932,-0.004326494,2.1035855,0.10449126,-0.50753486,-0.69816214,1.0751255,1.9083437,0.98179173,0.093451165,0.1561178,2.218188,1.2694669,0.62076175,-0.045076173,0.9267191,-0.067471266,-0.85138583,-0.48326734,-0.13822633,-0.8362892,0
-0.7613232,-0.038437665,-0.39376488,0.006380096,1.6693506,-0.2782099,-0.92547435,-0.43747032,-0.8436876,-0.14822568,1.4594239,-0.7062813,-0.017873133,2.701382,0.16705248,-0.538996,-0.7252728,1.5683937,2.8832314,1.5590311,0.049624316,0.20318896,3.0279632,1.5626552,0.8985408,0.013444506,1.8095748,-0.10909678,-0.8728469,-0.5415504,-0.2207402,-0.8468138,0
-0.8206924,-0.0023681934,-0.394688,0.08228259,1.9403474,-0.258608,-0.94568676,-0.45485988,-0.85189676,-0.16828097,1.8142152,-0.7207392,-0.056286182,3.3220892,0.14861375,-0.58237636,-0.7176231,2.006835,3.8693106,2.161392,-0.045242928,0.1941098,3.9025652,1.8679681,1.1402446,0.062437452,2.6261408,-0.06860588,-0.88732547,-0.5889517,-0.24398406,-0.85660744,0
-0.55008376,-0.09720774,-0.342817,0.016465023,0.9195885,-0.31730944,-0.8649486,-0.43391857,-0.8032617,0.045110002,0.39415964,-0.6576812,0.019850284,1.1110779,0.071822256,-0.45766473,-0.6669008,0.29921293,0.29689395,0.017205559,0.16412741,0.100832954,0.9197991,0.7592097,0.17208798,-0.07763645,-0.3889904,0.02702038,-0.80730474,-0.373384,-0.010634248,-0.8154329,0
-0.9399297,0.16612269,-0.40615803,0.19110225,3.066815,-0.14164284,-0.9813995,-0.5202738,-0.88621736,-0.34820703,3.4171777,-0.7699919,-0.13687672,5.75299,0.20574751,-0.71727765,-0.750628,3.882806,7.936257,4.623446,-0.30556786,0.23045045,7.3239193,3.0903385,2.2120552,0.26274383,6.1525517,-0.08326005,-0.9318722,-0.74678266,-0.4222297,-0.88410276,0
-0.8989769,0.0766169,-0.39390913,0.16715614,2.5372167,-0.21609932,-0.96974397,-0.48330787,-0.86877537,-0.2568289,2.629901,-0.7437642,-0.112313725,4.597252,0.17948687,-0.65960765,-0.7301851,2.98075,5.9999957,3.4483876,-0.18671119,0.22665492,5.6925364,2.5056565,1.6971908,0.18314603,4.4488277,-0.051515747,-0.9134466,-0.6827197,-0.32803258,-0.87315875,0
-0.75907403,-0.03918875,-0.389952,0.02613543,1.6484143,-0.28388178,-0.92618686,-0.44782817,-0.8413958,-0.14491627,1.4228188,-0.7041707,-0.032080825,2.6791732,0.16267219,-0.54367965,-0.72432375,1.528455,2.8522224,1.5106575,0.04343676,0.19946322,3.010053,1.5406197,0.87858576,0.025912344,1.7670362,-0.08792852,-0.8709688,-0.5334276,-0.2064972,-0.84643877,0
-0.5442589,-0.09256378,-0.32833672,0.011327133,0.8959045,-0.30438873,-0.8613629,-0.45180595,-0.8056181,0.03263946,0.407915,-0.6624785,0.029674947,1.0562866,0.051742792,-0.4675679,-0.66953063,0.26726332,0.3106855,-0.01869229,0.14480682,0.06464264,0.8971611,0.7448089,0.15676153,-0.089242555,-0.3824028,-0.010990043,-0.80294836,-0.3632189,-0.02928303,-0.81478107,0
-0.8628496,0.046784412,-0.39901167,0.084024176,2.2336645,-0.22238629,-0.9566879,-0.4738225,-0.8637593,-0.22731976,2.2642245,-0.73828167,-0.06285218,3.8996298,0.14657447,-0.6214492,-0.7280383,2.4984117,4.909482,2.8055718,-0.123909585,0.17462692,4.7473717,2.183677,1.4160607,0.08090988,3.5360682,-0.112798505,-0.90124154,-0.6365369,-0.31885335,-0.86392826,0
-0.8502819,0.048071634,-0.39197803,0.058439568,2.1693985,-0.22775541,-0.9509984,-0.46313918,-0.8587672,-0.22285768,2.144517,-0.728827,-0.050903484,3.665356,0.1390971,-0.6114593,-0.72148496,2.3514445,4.5876355,2.6410725,-0.09312,0.18116456,4.4281673,2.0847487,1.3393012,0.07902758,3.2608976,-0.114096165,-0.8951364,-0.6244148,-0.31385106,-0.8586944,0
-0.81040853,0.0225497,-0.3903172,0.019661054,1.9195186,-0.24352796,-0.93745834,-0.4630056,-0.8496781,-0.19052765,1.8236424,-0.7157577,-0.02662087,3.137421,0.13858637,-0.5871545,-0.7256372,1.9512985,3.7466028,2.121721,-0.04042106,0.16618142,3.704116,1.8175515,1.1205484,0.03661395,2.5526583,-0.12347542,-0.8821808,-0.5878022,-0.27863717,-0.8492365,0
-0.7179238,-0.073227234,-0.40028033,0.012120947,1.4967632,-0.29678297,-0.9143001,-0.4182551,-0.8389445,-0.10023787,1.2057236,-0.70583355,-0.0065261666,2.3465703,0.12048671,-0.4997456,-0.70895004,1.2831233,2.2504797,1.189654,0.093381144,0.17408052,2.5201802,1.3914775,0.71888167,-0.05069621,1.2458849,-0.10226604,-0.8639712,-0.5017917,-0.18404922,-0.8440275,0
-0.62371105,-0.088727586,-0.38070768,-0.033233237,1.1910515,-0.3113914,-0.8825026,-0.4244934,-0.82462937,-0.060689274,0.7990364,-0.6824022,0.021839619,1.653116,0.123934954,-0.47043827,-0.7108376,0.76206905,1.2077979,0.5282357,0.15407607,0.16040011,1.5969776,1.0386726,0.44433257,-0.06993105,0.35906795,-0.10629326,-0.83843285,-0.43546504,-0.12906037,-0.8302943,0
-0.6354409,-0.08052228,-0.3758237,-0.042343266,1.2294564,-0.29915562,-0.8821842,-0.42296937,-0.8238918,-0.064664386,0.8672255,-0.6836237,0.027997792,1.6773536,0.110743254,-0.47998524,-0.705059,0.82000476,1.3230573,0.6290673,0.14103171,0.14492661,1.6578759,1.0864536,0.4671434,-0.071962096,0.4604288,-0.11653375,-0.83852637,-0.4480459,-0.15559058,-0.8297321,0
-0.7605087,-0.048670385,-0.3945977,0.046547547,1.6456797,-0.28570175,-0.92806876,-0.43359607,-0.8425542,-0.11388013,1.3999407,-0.7081635,-0.0291887,2.6906416,0.13061553,-0.5341031,-0.7081601,1.5191548,2.7973435,1.5119432,0.035807095,0.18241176,3.0086439,1.5502892,0.8593227,0.002868928,1.6995893,-0.06997058,-0.8719157,-0.5323739,-0.1943763,-0.8492255,0
-0.64836013,-0.099774815,-0.39583242,-0.03586102,1.2794931,-0.3074083,-0.8911443,-0.41452074,-0.83153903,-0.08801652,0.9309826,-0.70003486,0.0065559745,1.8529127,0.11900732,-0.46334463,-0.711154,0.9312363,1.4913751,0.70387465,0.14809749,0.1567739,1.8537458,1.1487546,0.5111894,-0.08788104,0.60488355,-0.12456494,-0.85003924,-0.44798136,-0.16710247,-0.83731943,0
-0.8522388,0.040987264,-0.3987077,0.077728525,2.1584735,-0.23963098,-0.95376736,-0.46261552,-0.85758233,-0.21479793,2.1289735,-0.72373754,-0.054981496,3.7491727,0.18903884,-0.6131383,-0.735321,2.362514,4.633144,2.6333795,-0.08771602,0.22694944,4.49441,2.0915163,1.3652241,0.10591423,3.3220081,-0.08906516,-0.8958225,-0.6310156,-0.28889415,-0.8586136,0
-0.9625564,0.23846515,-0.39097917,0.26146019,3.5800478,-0.1026688,-0.9883896,-0.5315816,-0.89534706,-0.40072224,4.0709195,-0.78286934,-0.17641461,6.7467813,0.20556167,-0.761053,-0.74581844,4.6654167,9.646978,5.7001286,-0.3920649,0.24093467,8.749032,3.6094992,2.6580236,0.36628234,7.594664,-0.04964557,-0.94393617,-0.79620576,-0.4746338,-0.8936649,0
-0.1982887,-0.023771673,-0.090222664,0.051522896,0.24674143,-0.2516721,-0.6515026,-0.4533162,-0.6222697,0.046348393,-0.32792148,-0.49685156,0.011373788,-0.4351818,-0.071351,-0.41611212,-0.5496924,-0.57461756,-0.7714461,-0.64946437,0.18495631,-0.05002257,-0.65422666,-0.046095815,-0.3372901,-0.12251598,-0.863435,0.13709259,-0.57408816,-0.23187153,0.17270601,-0.66957164,0
-0.87673837,0.049849104,-0.39807105,0.10860281,2.3309963,-0.21530096,-0.9619661,-0.47817478,-0.86619943,-0.23929437,2.390378,-0.7434179,-0.0880291,4.1499457,0.1654903,-0.6333984,-0.7279548,2.6635358,5.2602906,3.003746,-0.15215066,0.18627477,5.0844793,2.2914934,1.5014857,0.11772783,3.8262646,-0.078174196,-0.9065285,-0.6504812,-0.32535237,-0.8687135,0
-0.77071154,-0.02780834,-0.37919217,0.047452524,1.6802083,-0.2736144,-0.9288924,-0.44346812,-0.8397083,-0.118434556,1.454533,-0.7024707,-0.026350295,2.7104328,0.12821397,-0.5542769,-0.70274544,1.5611618,2.919686,1.6160148,0.018714478,0.17563829,3.0836337,1.5791117,0.88904995,0.030920617,1.7985554,-0.057165027,-0.86939037,-0.54442155,-0.20181431,-0.8458253,0
-0.7336295,-0.046424884,-0.38150296,0.014812425,1.551893,-0.28709516,-0.91633576,-0.42553195,-0.83429235,-0.098951735,1.264747,-0.69573075,-0.0072639864,2.382086,0.118709296,-0.5262602,-0.70009094,1.3311336,2.3995647,1.3144659,0.06426511,0.17084825,2.6171653,1.427945,0.7592591,-0.0077099074,1.3623688,-0.072342254,-0.86061716,-0.51788425,-0.18801859,-0.84058994,0
-0.6669835,-0.0881519,-0.3874055,0.008973002,1.3083093,-0.31002587,-0.8996685,-0.4146292,-0.8262444,-0.056122255,0.9202628,-0.68781364,0.0016018152,1.9374748,0.10695553,-0.48145366,-0.696238,0.94776636,1.5876286,0.79303205,0.13277423,0.17232305,1.9614369,1.1803614,0.5398553,-0.05101412,0.65936416,-0.062596664,-0.84696233,-0.46268436,-0.12760966,-0.834514,0
-0.6352925,-0.108341575,-0.39639658,-0.01991219,1.2346504,-0.3164879,-0.8894878,-0.4059843,-0.8289717,-0.05922739,0.84062135,-0.6939687,0.012129813,1.7788975,0.10729203,-0.45496583,-0.7026617,0.840175,1.3192908,0.60340637,0.15942535,0.16338585,1.7279679,1.103633,0.46855208,-0.08762601,0.44261402,-0.10143277,-0.8458535,-0.43767375,-0.13989012,-0.8361729,0
-0.5317003,-0.090707086,-0.31615326,0.012662753,0.8681055,-0.30684045,-0.85767335,-0.45405188,-0.8017746,0.041030854,0.35432944,-0.65743536,0.029304087,0.96319956,0.050416023,-0.4695887,-0.66531926,0.20121664,0.19075333,-0.08303809,0.1449586,0.05792287,0.79311085,0.7004114,0.11886339,-0.07793504,-0.44591123,0.009205103,-0.79678965,-0.35747504,-0.01528813,-0.812073,0
-0.5814434,-0.10417872,-0.3749495,0.00019426644,1.0610937,-0.33567154,-0.8763549,-0.42446432,-0.81467205,-0.012445071,0.55999035,-0.672416,0.0067746043,1.3960412,0.10448101,-0.45155603,-0.6931762,0.5345612,0.73113614,0.23775592,0.17984344,0.15693663,1.2541834,0.90084517,0.29120228,-0.058583595,-0.080193095,-0.025022209,-0.82611597,-0.39347187,-0.06854672,-0.8268443,0
-0.54934156,-0.05796892,-0.31951764,-0.023193898,0.9436949,-0.31089413,-0.8560238,-0.45469064,-0.797647,0.009635463,0.45585385,-0.6445082,0.03985089,1.023395,0.081068814,-0.4881029,-0.6849853,0.3070616,0.4014277,0.08384483,0.14830196,0.09786561,0.88508165,0.73928875,0.21058008,-0.054650668,-0.30942732,-0.03053512,-0.7974666,-0.3916123,-0.03205748,-0.8056883,0
-0.85852396,0.03809453,-0.401679,0.075551435,2.2053428,-0.22842515,-0.95567864,-0.47212434,-0.8626971,-0.22872727,2.2129102,-0.73706204,-0.07037511,3.8505552,0.15730765,-0.6154103,-0.7294666,2.4517558,4.79239,2.7235878,-0.11261613,0.18837017,4.6627507,2.1460888,1.3848609,0.09092476,3.4359062,-0.10403689,-0.90079004,-0.6294416,-0.31320345,-0.86436975,0
-0.5624402,-0.095734105,-0.33916897,0.00959976,0.9475843,-0.29994154,-0.8638364,-0.45123827,-0.8089512,0.015959844,0.5134206,-0.66878664,0.025202692,1.1671323,0.040957928,-0.4729587,-0.67197305,0.37090838,0.5228831,0.10862867,0.14075723,0.060304627,1.0443745,0.81734484,0.21392293,-0.10742733,-0.26465917,-0.04900764,-0.8110529,-0.37501675,-0.06437743,-0.8184756,0
-0.3807703,-0.03575484,-0.20017123,0.04974036,0.558835,-0.27894437,-0.78651893,-0.49757615,-0.744866,0.0867708,-0.06721999,-0.5985385,0.005630046,-0.016634183,-0.05135293,-0.49890068,-0.61703634,-0.369005,-0.5690151,-0.4928458,0.119908996,-0.07147307,-0.27575114,0.26792687,-0.18401527,-0.10469988,-0.78914917,0.09624553,-0.71360916,-0.2844967,0.0950187,-0.7673718,0
0.18014838,0.07032123,0.19264436,-0.1519805,-0.2090681,-0.038390685,0.21366185,-0.112785995,-0.06041189,-0.12838244,-0.44848073,-0.00091358053,-0.13980064,-0.72351074,-0.14599374,-0.15290718,-0.050679795,-0.6446055,-0.84282875,-0.6342552,0.035146225,-0.07417956,-0.8291666,-0.4197526,-0.44846785,-0.044816174,-0.82803756,0.04650396,0.10393816,-0.031447515,0.10872728,-0.17059161,0
2.2399795,-0.10804304,0.29045275,-0.6343063,-0.93492395,1.188684,4.491805,1.7155874,3.2968874,-0.30957815,-0.704712,2.2514758,-0.53213465,-0.94170105,-0.53966063,2.204716,2.4784,-0.8113458,-0.9347386,-0.79195714,0.17997968,0.21042544,-0.9557037,-0.88747704,-0.5156087,0.13731837,0.20790106,-0.3395147,3.4146466,0.5259875,-0.05838348,3.3069558,0
-0.86281306,0.047837805,-0.39211994,0.097214356,2.2339258,-0.22701193,-0.9568462,-0.46787974,-0.86013514,-0.22165254,2.2274408,-0.731631,-0.07032715,3.8815517,0.15957758,-0.6225816,-0.72429645,2.4749572,4.8744235,2.7979605,-0.1140257,0.19610226,4.7095194,2.171792,1.4095379,0.107437134,3.501383,-0.08154774,-0.8995263,-0.6392537,-0.30338666,-0.86189145,0
-0.7127832,-0.0788649,-0.41241866,-0.017388249,1.4971085,-0.304357,-0.91282296,-0.41622797,-0.8414557,-0.11807368,1.2033811,-0.70782346,-0.01177466,2.3628109,0.15414235,-0.49154282,-0.7235415,1.2870424,2.2304645,1.1371566,0.10114152,0.20318589,2.5075595,1.3800043,0.72288615,-0.035325818,1.2547932,-0.119738586,-0.8668554,-0.49432963,-0.19562136,-0.84737736,0
-0.6452277,-0.09057622,-0.39654976,-0.048654888,1.2836398,-0.31251436,-0.8891987,-0.41147283,-0.82898563,-0.08581196,0.9037831,-0.6899637,0.021265388,1.8259302,0.13069159,-0.46768045,-0.713714,0.9096889,1.4561074,0.69943213,0.1612241,0.18715754,1.8026458,1.1364801,0.51518416,-0.057996806,0.5907545,-0.11678886,-0.8462032,-0.45214862,-0.16164516,-0.83382875,0
-0.8065147,-0.02141333,-0.40665564,0.0630935,1.8738441,-0.2690124,-0.94201356,-0.44566035,-0.8527491,-0.16339804,1.7231914,-0.7219021,-0.045322917,3.205797,0.15141904,-0.56320184,-0.7229832,1.9121997,3.627788,2.006957,-0.012655199,0.20303428,3.7065578,1.8017358,1.0839425,0.035717584,2.4329302,-0.09207666,-0.88653487,-0.5760125,-0.23802136,-0.8563734,0
